app,func,duration,end_timestamp
e8cec4c384c4f3c21c6ec6fa6e9fa2d180eb1dfb000561ce8083a1ee8d5e0e2b,b9134b27d026894ee5636f0974e09c75fcb212f38fcc74dc6e7d8df71fd9acea,3.432544,11175.669150
ac3472aadb43b519422abd714bab0f4e6d1013af2ea29034cdf084065dd779af,63be1a952a8e5b06858ac640b8ffda3fbc1744694c531472ac5e67e40979339a,0.286473,11176.798406
1da492faea039c5878f996c41bbd9ab717f2de920feae46106f08b184d9a717d,1d79613f87ed0d23c3e6f028df721b9d3bf4d322bfb3cf8bdc831fad4231f726,0.021428,11177.531347
8db4de3e9a9b368eb0c3a617085e9d75d2764bc9e16ace9d4c76cf73463219be,8b88d592a5c878010087aa788b9f155f12bde628f3b1918fe39283dfd5482f3b,0.037410,11177.789500
94409f2485ebd997a61cbd06906595e4f3ef1846ed7406f9e3fa03cfa4d5060a,8203ff88388384a6f9ed28664e8e9484119ff340cb7dc0811a15194b3a507f0e,1.575632,11180.111219
5500f4904cdea13de13c97295ccae6708e9b57ad711500b2d56c6882c0984f53,5c9f0b373635c8c245443597d5a7ae3645181e7fbe703997fea62abc686c13ba,0.027980,11180.349649
85356bede0e6772d04f9c50be3df03e4a270978a91ff35793ffc24879133eab1,660323aa6f1012c8eca3c7d8153cb436320b48ed84f82bf3e816b494ad8dfde2,0.115081,11180.699720
4b75f2532af503341fd11268d543ad0119dd2e8950a022f2851b4a5d0c8a5e0a,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,0.209969,11181.032324
734bb9a04a1d2e6917f75e46c093a6c95d114970e624b9975b98bad86c12f14b,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,0.363072,11181.672534
73fc37dfe254f2264ea7afce89c2891ffd6be4c35522814e9a85c3e8f08b01a3,04605a37a22e05096e009845434d33bfd1c42cd67f6d72601d351e470614bf5f,0.009768,11182.946884
b4fd481401a629ac4fd554861d3f220d266690355a5060004c8e65753b48b76f,6e52d3816536e9aae09a4709823f8b24f180ee6a47f51cc1ed1c7279b6389bae,0.712864,11183.483699
85356bede0e6772d04f9c50be3df03e4a270978a91ff35793ffc24879133eab1,660323aa6f1012c8eca3c7d8153cb436320b48ed84f82bf3e816b494ad8dfde2,0.183108,11184.236285
c6345ded26d07822e6fd4e4317d109e934f4bc4e1d7fe357b3c38d7888b1849f,9c566b8676141240e2687672813711fed505b24dcd7ea18af0573053de415739,1.512111,11184.622080
73fc37dfe254f2264ea7afce89c2891ffd6be4c35522814e9a85c3e8f08b01a3,04605a37a22e05096e009845434d33bfd1c42cd67f6d72601d351e470614bf5f,0.002000,11185.459776
85356bede0e6772d04f9c50be3df03e4a270978a91ff35793ffc24879133eab1,660323aa6f1012c8eca3c7d8153cb436320b48ed84f82bf3e816b494ad8dfde2,0.275333,11185.529331
f3f874936714dfd10e20b1c9ee4c77309afee2bc1440f6a975a1157b03625c34,313167de55c8a2dec61331cbe12bc7a74b65ad3dcbb667e37f5faf3236e76d24,0.010208,11187.216461
d27d1fdd4ee2883ff944789b74199b31659a9ff9a790b798937c37bff2e28b98,5336bda8faa5d11baac08b366930d5a0f89d37430f6df30028d75e7fb9724b3e,0.011532,11188.994361
0fd42ec663f0c4667c1b2c28752e950772703ceb8c0ff2d501f1ec770bc4814b,9d133e10efe8865e06a5ad5690b94a1efc90fb7d89a6305638f2ee8dcc4f918e,0.071062,11189.494083
353075896bb4178dc503a157d37ee0760cc6d5361f14a6ffc3eda7c8497bb428,4456b981d48aae1e52ca3615ff8328f0ae2b7786978b8385af9e3286b68b09d4,0.019311,11190.758272
63e7964db226857baffe6bf954368322f0acfcd18e77ebc2367596474ecf3267,e782860f666ce3aa731005ef2131fae9fb439c79a63aada61939c75f1d6ce76d,0.705480,11190.806320
d57186c209c0b4353f4bcf3c166dc54bf69249bbf63d051aafd31da73fe2a59d,6590c82e22abcdaf4887f5e84c39b3d264276cb7fb5bd585cdde6e8966a58966,0.037859,11191.285782
afd26689bff8bb247bdb711546b23f4abe46347e8e952423c6bc4b19c45829ab,b0a50aee9beb172403aa7a2d95560212a963e77d01b6ea9cd8d26a2b4a3798d0,0.052686,11191.346972
85356bede0e6772d04f9c50be3df03e4a270978a91ff35793ffc24879133eab1,660323aa6f1012c8eca3c7d8153cb436320b48ed84f82bf3e816b494ad8dfde2,0.238588,11192.436389
1f4edd4dc490a2f9c90243ce38fcd15a56634bd0c8849c8656cdd38b02406af5,0e37f7b1c5b493a55b04cc911d0a6837fa85d93ef8183f40bc63cff6063c17a1,0.152143,11192.825080
a3429ec93c5e1e79ee34dea897c9358a4ce900faf5779f218cbf19ce3a819a80,eddf4557fae85aae06da41619ddefacb898bb7d170891153c266148405eb791c,0.042785,11192.984943
7a2baca44eb1e3299274fc03ffcc0429b28c0106b7a75e8542bcdc879b8872f1,295ed129ebf7fab6ade6ae2c4bf15a91d84d607553e21950bf5b7b4a47411a48,0.016929,11194.355242
85356bede0e6772d04f9c50be3df03e4a270978a91ff35793ffc24879133eab1,660323aa6f1012c8eca3c7d8153cb436320b48ed84f82bf3e816b494ad8dfde2,0.249806,11195.077145
734bb9a04a1d2e6917f75e46c093a6c95d114970e624b9975b98bad86c12f14b,47658c9cff05caaffd85722b6f81dd163f680f03d4026474a098f966e2f528b3,0.249387,11195.889915
73c0b04d46fd4f9f68723a4f0bb993f32efd450a6a98ab705f8f9d9aad1f1aca,b200945b3dd7c23a6e1c971016f448d15002495c7052015d02a6ffee8799cefc,0.001000,11196.891061
85356bede0e6772d04f9c50be3df03e4a270978a91ff35793ffc24879133eab1,660323aa6f1012c8eca3c7d8153cb436320b48ed84f82bf3e816b494ad8dfde2,0.215003,11196.996588
85356bede0e6772d04f9c50be3df03e4a270978a91ff35793ffc24879133eab1,660323aa6f1012c8eca3c7d8153cb436320b48ed84f82bf3e816b494ad8dfde2,0.450150,11197.075227
734bb9a04a1d2e6917f75e46c093a6c95d114970e624b9975b98bad86c12f14b,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,0.270720,11197.647800
b0d8f4154f8e41923a37ad9145818ac98d8bdf6ab4d173ed7250088cc35bb206,5608f70ad5c4f89e83b01f37bdabd7b89f79338b34776128d68676d83cd3de15,0.015508,11198.255421
a1c2189253da993582a90c797da366f595a385f3c223b9dbfc59d3889e2462fe,207ae79917686557ee67bd32848b1907a6008b0b3127dc6d25decfea11234122,0.088566,11198.713584
c89aaedc8b6ecd5ad8468f1fbd0d9020bc466890448b80b1744eefbf5720d6f3,308ecb6c8592f6f839007d57f001ad18314f443fc8df3f0a36727b6f891b3e1c,0.014161,11198.927856
f0db65462c8b8710a9cd26c51d5a05ada831dfc4669d6d1f0ccb95087b976534,31778f4c7f71ba17a77ed68bd5d18380db8d3cf8a4ac73698d6716080eae6486,0.240524,11200.299663
734bb9a04a1d2e6917f75e46c093a6c95d114970e624b9975b98bad86c12f14b,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,0.320063,11200.547780
228ef3c9f06cde19b4382e39c9339cc9b62b521ae71d70ed02d775df20529a43,063ba6f3c1d425f6f5c3bde3b9ba1eba7c6d81c57fd794860338638212d30dfb,0.003119,11200.909469
786aab6a114579a1d20a7d3c43f67959f17fe480461c36818a8e52c4dccafd77,2b373145c4fa2c3447bb2a19be20d14120b76238b61c9eb9ac92f86821da3e6a,0.075472,11200.935900
4b75f2532af503341fd11268d543ad0119dd2e8950a022f2851b4a5d0c8a5e0a,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,0.260806,11201.736262
a45754ddcd16c675e0b9187e74184a25df1e5b149166f940c5a0dc75a65d0960,b8fb8be49781176b16bc5c3dfd27c8ed67a4a1a135be766e5a9ded8057185087,0.014415,11202.147812
734bb9a04a1d2e6917f75e46c093a6c95d114970e624b9975b98bad86c12f14b,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,0.299699,11203.158089
85356bede0e6772d04f9c50be3df03e4a270978a91ff35793ffc24879133eab1,660323aa6f1012c8eca3c7d8153cb436320b48ed84f82bf3e816b494ad8dfde2,0.242973,11203.882730
655ec816977b464b5020ac516f915c54aa04fe1d54e5dbab8ead792b3ef19c88,b1224a9c879b3aa7eb83c46a1f09fd8d300904b14e353d629f1e6a455034bb13,0.063498,11205.394002
94fa04c21e1476f7e99bf548bc6e0a9b836c8957203899b8ab1639feec7d1939,e9d75b347d07708feefdfcaa041903b1e6301d46cc9e2e5a13e5caffa572d89c,0.000951,11205.448322
734bb9a04a1d2e6917f75e46c093a6c95d114970e624b9975b98bad86c12f14b,47658c9cff05caaffd85722b6f81dd163f680f03d4026474a098f966e2f528b3,0.256295,11205.711145
228ef3c9f06cde19b4382e39c9339cc9b62b521ae71d70ed02d775df20529a43,93d4c31373200d74272af6e0feb443ea1206b83034d563ad7bc934e89b12e170,0.016332,11206.542089
94409f2485ebd997a61cbd06906595e4f3ef1846ed7406f9e3fa03cfa4d5060a,8203ff88388384a6f9ed28664e8e9484119ff340cb7dc0811a15194b3a507f0e,1.601828,11206.697937
3b78a2ea7323aacd2a2b764652da93855512244410ef06db15b55d9bff9d5143,4fec01ac4ad62bb7fdff5851257d9a097af424ae03ba62c0e94167e3d5e24ef6,0.023491,11207.967937
4c48d778eb62c27f51d8caa004958cbd94059ae69a9296efc6208583ec6f4f72,1992918c23cc92244ef4a1efabbf23ab28abe05bf37658eec9af9232d78e0939,0.134364,11208.149552
5500f4904cdea13de13c97295ccae6708e9b57ad711500b2d56c6882c0984f53,5c9f0b373635c8c245443597d5a7ae3645181e7fbe703997fea62abc686c13ba,0.027043,11208.383243
d57186c209c0b4353f4bcf3c166dc54bf69249bbf63d051aafd31da73fe2a59d,6590c82e22abcdaf4887f5e84c39b3d264276cb7fb5bd585cdde6e8966a58966,0.030672,11208.648900
73c0b04d46fd4f9f68723a4f0bb993f32efd450a6a98ab705f8f9d9aad1f1aca,3a0bbd16a261221deefbb106e9b97094c5e800cc1b24158d1b1d4d31fc63966a,0.001547,11209.416812
16cc0b0d6a30aa79e0a1f5a2efb3c44e310fa90e1e060c1a6bfc4f3374ee7838,6c871093253858350d730f80cfbc5109aa2529d9cda37341989ea8854485663e,0.028691,11210.396046
33fe3deb029c50d55a33489059339356df43b5078d2ea955572022b644c9caaa,2c5d363481a100391a50d5397fece786de8d4b86fc02c8880a78bcfa7b297139,0.000000,11212.266364
734bb9a04a1d2e6917f75e46c093a6c95d114970e624b9975b98bad86c12f14b,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,0.292024,11214.570464
4b75f2532af503341fd11268d543ad0119dd2e8950a022f2851b4a5d0c8a5e0a,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,0.372589,11214.875322
be5d51b5f6bc6794801f939096eb0e2a00b3e2bf2a36d5e0a24d8f2a669704b8,68bf46448107de0e92c7c072d4a9b51d95045af180abede968270f1fda06b732,0.047745,11215.401902
3b78a2ea7323aacd2a2b764652da93855512244410ef06db15b55d9bff9d5143,4fec01ac4ad62bb7fdff5851257d9a097af424ae03ba62c0e94167e3d5e24ef6,0.025523,11216.148949
85356bede0e6772d04f9c50be3df03e4a270978a91ff35793ffc24879133eab1,660323aa6f1012c8eca3c7d8153cb436320b48ed84f82bf3e816b494ad8dfde2,0.112337,11216.834971
228ef3c9f06cde19b4382e39c9339cc9b62b521ae71d70ed02d775df20529a43,93d4c31373200d74272af6e0feb443ea1206b83034d563ad7bc934e89b12e170,0.016638,11217.776544
734bb9a04a1d2e6917f75e46c093a6c95d114970e624b9975b98bad86c12f14b,47658c9cff05caaffd85722b6f81dd163f680f03d4026474a098f966e2f528b3,0.476867,11218.069569
2e86203814fef0b26c3059068a680e5f0fd989df5d6360206dab3c5586ae7e54,1be9ec5d983809dab634df4f7a32cadbd5c48bab1c2c9026474286924b6eac7c,0.858968,11219.086926
dd3b9ba973ba588195ba8b00e2fd48d4f37a0a1a28407235e1640ff9e1f02ae2,ea885ffca6338a2b781a0725ae8a661496779c7f0a7f78855b1f297b899640c0,0.013019,11219.096198
94409f2485ebd997a61cbd06906595e4f3ef1846ed7406f9e3fa03cfa4d5060a,8203ff88388384a6f9ed28664e8e9484119ff340cb7dc0811a15194b3a507f0e,2.297028,11219.131190
85356bede0e6772d04f9c50be3df03e4a270978a91ff35793ffc24879133eab1,660323aa6f1012c8eca3c7d8153cb436320b48ed84f82bf3e816b494ad8dfde2,0.188444,11219.134851
85356bede0e6772d04f9c50be3df03e4a270978a91ff35793ffc24879133eab1,660323aa6f1012c8eca3c7d8153cb436320b48ed84f82bf3e816b494ad8dfde2,0.109116,11219.625029
dd3b9ba973ba588195ba8b00e2fd48d4f37a0a1a28407235e1640ff9e1f02ae2,ea885ffca6338a2b781a0725ae8a661496779c7f0a7f78855b1f297b899640c0,0.009928,11220.035621
85356bede0e6772d04f9c50be3df03e4a270978a91ff35793ffc24879133eab1,660323aa6f1012c8eca3c7d8153cb436320b48ed84f82bf3e816b494ad8dfde2,0.138452,11220.522734
e4bb4704aea24078d173957e17a6e4afb21ff259078acd8c444d8908990dbbe6,8a3b5e4fd8e6d07528c9c135b7870bcb762579cfe7482293206f2eccd15ba1bb,0.848537,11220.986815
0fd42ec663f0c4667c1b2c28752e950772703ceb8c0ff2d501f1ec770bc4814b,9d133e10efe8865e06a5ad5690b94a1efc90fb7d89a6305638f2ee8dcc4f918e,0.097499,11221.132981
94409f2485ebd997a61cbd06906595e4f3ef1846ed7406f9e3fa03cfa4d5060a,8203ff88388384a6f9ed28664e8e9484119ff340cb7dc0811a15194b3a507f0e,1.497547,11222.064170
734bb9a04a1d2e6917f75e46c093a6c95d114970e624b9975b98bad86c12f14b,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,0.284391,11222.157427
70e71ed372a2859170cd0c3476a16e4e0b161d19b68ab5d5dd7222f063f458ab,f7471e5c6cc5b60034ef1552648fa759b403c55ae9ac4be48d9984301f1f8d58,0.000000,11223.775987
734bb9a04a1d2e6917f75e46c093a6c95d114970e624b9975b98bad86c12f14b,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,0.352479,11225.589071
94409f2485ebd997a61cbd06906595e4f3ef1846ed7406f9e3fa03cfa4d5060a,8203ff88388384a6f9ed28664e8e9484119ff340cb7dc0811a15194b3a507f0e,1.234012,11226.263055
788114e3bb07e268304a0dec4d8dd844d7d779dcfc7c1b160f566db990bea6c8,e6aef9c0da4f30a9b4c2c1df847ac860560ac0721539e3dfd2112d8ef57ea703,0.002733,11227.039797
94409f2485ebd997a61cbd06906595e4f3ef1846ed7406f9e3fa03cfa4d5060a,8203ff88388384a6f9ed28664e8e9484119ff340cb7dc0811a15194b3a507f0e,1.516105,11228.193961
0d3343aed280fb33a794b22cab29a32f95eb0b711ae1603800fb2654fdd1f18d,f70c357bc8f4449dd35d2a8b604112f65935c757b4849490ed8cc05d97a3cfd3,0.501364,11228.399167
228ef3c9f06cde19b4382e39c9339cc9b62b521ae71d70ed02d775df20529a43,063ba6f3c1d425f6f5c3bde3b9ba1eba7c6d81c57fd794860338638212d30dfb,0.009600,11229.521251
94409f2485ebd997a61cbd06906595e4f3ef1846ed7406f9e3fa03cfa4d5060a,8203ff88388384a6f9ed28664e8e9484119ff340cb7dc0811a15194b3a507f0e,1.311630,11230.036030
4b75f2532af503341fd11268d543ad0119dd2e8950a022f2851b4a5d0c8a5e0a,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,0.253853,11230.328933
0bc16215942ff0d8e0a5b41da1f8b7093ea148dda6e0b80eeaebe184b20e25e3,dc2d002853180ddf17182e75707c3da808036f32630554137ba3241fcec2852f,0.145528,11230.402741
dd3b9ba973ba588195ba8b00e2fd48d4f37a0a1a28407235e1640ff9e1f02ae2,ea885ffca6338a2b781a0725ae8a661496779c7f0a7f78855b1f297b899640c0,0.079667,11230.611512
3b78a2ea7323aacd2a2b764652da93855512244410ef06db15b55d9bff9d5143,4fec01ac4ad62bb7fdff5851257d9a097af424ae03ba62c0e94167e3d5e24ef6,0.028046,11230.860046
c89aaedc8b6ecd5ad8468f1fbd0d9020bc466890448b80b1744eefbf5720d6f3,308ecb6c8592f6f839007d57f001ad18314f443fc8df3f0a36727b6f891b3e1c,0.016636,11232.023840
734bb9a04a1d2e6917f75e46c093a6c95d114970e624b9975b98bad86c12f14b,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,0.266628,11232.103271
437ac253198336982f49d7691fe454aac242619994c77227f3ff144579ea9a19,abeb7bc28382229a9ba750fb44d2d4830badff7a0b3ef858b6d54c3b56501ca6,0.614973,11232.197083
d5eb3b06b245695d13cc7b94c0d2fb23f4eb29c7e21707bafe2b25cc7e97450c,5452242012899b0b33b4f44ef9d1c5c41187a983e35b802cc8abb6bc465bdd54,0.001000,11232.597575
dd3b9ba973ba588195ba8b00e2fd48d4f37a0a1a28407235e1640ff9e1f02ae2,ea885ffca6338a2b781a0725ae8a661496779c7f0a7f78855b1f297b899640c0,0.011234,11232.830984
de811e1eb2a67b05b1354c8c493d1cfdc43249b68612e95d886e996a4ace7b92,fd87c379a4f2dac5b411a5443e673f25ca479ba7172c5074ab008319fbf62d13,0.039971,11232.972046
b0d8f4154f8e41923a37ad9145818ac98d8bdf6ab4d173ed7250088cc35bb206,34e59d31d5a406d0f1f6e9803c1e4a34d8956e4607117b0bd951af973ab78938,0.019783,11233.856073
3115baa7301c15b5af53891b6fa7dc2f579d4ddbf7d9fdce4e27b63056abf6d3,c1f661674fda24278bf9ad049cd69ba3638e43f07a778bdc121b75d87ffb4669,0.022611,11234.054117
e7a26f46bfb1378c0ef7c41d4cb342fbd7c4bf370efd5dd99e429f681370ef64,0ce67779eaa33056a996ccdeabeb3c04e48d41388d5fa734c30f505d7583b559,0.002739,11234.286775
bc799cede8d0cc33d6d5778e4b7fcfae60e39b19203976f679c7eed2a2a1b6a6,cc4192cc53629ddb351cd9723791a75ff45740a79d5c498893a4ad1a545e1e61,0.005991,11234.556765
4b75f2532af503341fd11268d543ad0119dd2e8950a022f2851b4a5d0c8a5e0a,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,0.261190,11234.657471
85356bede0e6772d04f9c50be3df03e4a270978a91ff35793ffc24879133eab1,660323aa6f1012c8eca3c7d8153cb436320b48ed84f82bf3e816b494ad8dfde2,0.253251,11236.557591
f4826499f1c86635d52031c81498606ac746cc7929c272fd515f844ab58578a0,38f0bf806a2bb2338fadbbb15ff7a0a435fe2354176dfd5c0a3c5b46dc59bce0,0.771320,11237.320074
734bb9a04a1d2e6917f75e46c093a6c95d114970e624b9975b98bad86c12f14b,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,0.282288,11237.542819
73fc37dfe254f2264ea7afce89c2891ffd6be4c35522814e9a85c3e8f08b01a3,04605a37a22e05096e009845434d33bfd1c42cd67f6d72601d351e470614bf5f,0.011694,11237.863677
734bb9a04a1d2e6917f75e46c093a6c95d114970e624b9975b98bad86c12f14b,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,0.295636,11238.829757
79da35aad06d8db1500bd1e34fb8f5df2ec1b5631c6941d58013bf7fb43d2b08,bd33ce4bbd8f9ee2f2635a94bc3b0ec5a17739e4ad551851cc44b90cecf2eada,0.128099,11239.827775
c89aaedc8b6ecd5ad8468f1fbd0d9020bc466890448b80b1744eefbf5720d6f3,308ecb6c8592f6f839007d57f001ad18314f443fc8df3f0a36727b6f891b3e1c,0.013904,11239.991358
437ac253198336982f49d7691fe454aac242619994c77227f3ff144579ea9a19,abeb7bc28382229a9ba750fb44d2d4830badff7a0b3ef858b6d54c3b56501ca6,0.089698,11240.130266
0fd42ec663f0c4667c1b2c28752e950772703ceb8c0ff2d501f1ec770bc4814b,9d133e10efe8865e06a5ad5690b94a1efc90fb7d89a6305638f2ee8dcc4f918e,0.078589,11241.536452
85356bede0e6772d04f9c50be3df03e4a270978a91ff35793ffc24879133eab1,660323aa6f1012c8eca3c7d8153cb436320b48ed84f82bf3e816b494ad8dfde2,0.524695,11242.336839
734bb9a04a1d2e6917f75e46c093a6c95d114970e624b9975b98bad86c12f14b,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,0.292621,11242.379983
73fc37dfe254f2264ea7afce89c2891ffd6be4c35522814e9a85c3e8f08b01a3,04605a37a22e05096e009845434d33bfd1c42cd67f6d72601d351e470614bf5f,0.004602,11242.422571
85356bede0e6772d04f9c50be3df03e4a270978a91ff35793ffc24879133eab1,660323aa6f1012c8eca3c7d8153cb436320b48ed84f82bf3e816b494ad8dfde2,0.185992,11242.717241
164fca69de9e38d841cc57e3b22005e15ed5c751729411410322207f91982a0d,cc01b9cdcca156f91995d55430e8737a2ae6d300e47333d6fd7b5e6bdd5709ee,6.478105,11243.031200
dd3b9ba973ba588195ba8b00e2fd48d4f37a0a1a28407235e1640ff9e1f02ae2,ea885ffca6338a2b781a0725ae8a661496779c7f0a7f78855b1f297b899640c0,0.123997,11243.184212
4b75f2532af503341fd11268d543ad0119dd2e8950a022f2851b4a5d0c8a5e0a,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,0.255179,11244.224686
94fa04c21e1476f7e99bf548bc6e0a9b836c8957203899b8ab1639feec7d1939,e9d75b347d07708feefdfcaa041903b1e6301d46cc9e2e5a13e5caffa572d89c,0.001000,11244.587212
52960facab7e8422335fad57d1c7cc529bbade37cbd79beb3722f443bdf96e0a,35b6299db435c4c0a8e721f224cf3d4d42bf0d39f5d0d5c5724453d95b96350c,0.310498,11245.068010
8a169ca49d05f6143a09f1f62bb7dcf2ae060f30136a029bf0653a3687e92523,5b7eb6a94d78daaa23e1b9328c062d24447ef78191f62d656566d082ad0a08b5,0.005784,11246.284971
8cf907fc4ceffe36c91e1e2a845ec73b4a3821ad0bc0795bc6c2b81f8671c350,001b49279bcee7d125a97b05270bfef90bd1e95312b78e2db639f0a531bd3543,3.528531,11246.762131
8c2b930454ae62aac7b72bdd61d1f47894788194dcc41b1257effed3bce38b72,a622955216602cff21b853e8f794e088c1279804b7f147628e01aef85781ec25,0.351530,11246.908571
dd4ef6561f309257523fdddb80c508c0688c9b222d0f8f4dcf326ad862a0e61f,e4c18c1ef36e7ff348fc811218f1398bf894425e306440361812591ec84a90d4,0.306292,11247.982643
c89aaedc8b6ecd5ad8468f1fbd0d9020bc466890448b80b1744eefbf5720d6f3,308ecb6c8592f6f839007d57f001ad18314f443fc8df3f0a36727b6f891b3e1c,0.021681,11248.600691
85356bede0e6772d04f9c50be3df03e4a270978a91ff35793ffc24879133eab1,660323aa6f1012c8eca3c7d8153cb436320b48ed84f82bf3e816b494ad8dfde2,0.235314,11248.733129
85356bede0e6772d04f9c50be3df03e4a270978a91ff35793ffc24879133eab1,660323aa6f1012c8eca3c7d8153cb436320b48ed84f82bf3e816b494ad8dfde2,0.190870,11254.214736
94409f2485ebd997a61cbd06906595e4f3ef1846ed7406f9e3fa03cfa4d5060a,8203ff88388384a6f9ed28664e8e9484119ff340cb7dc0811a15194b3a507f0e,1.723479,11256.376977
4b75f2532af503341fd11268d543ad0119dd2e8950a022f2851b4a5d0c8a5e0a,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,0.248924,11257.582760
85356bede0e6772d04f9c50be3df03e4a270978a91ff35793ffc24879133eab1,660323aa6f1012c8eca3c7d8153cb436320b48ed84f82bf3e816b494ad8dfde2,0.092284,11259.428980
93bb67e6270af9029bfc7f957206f10bf28024b33bdb53cc819aaad740aec796,adb0596b87afe268203ef15ae3f8d98fa22dc2484da6fefc301cab6125354eff,0.093871,11259.588131
94409f2485ebd997a61cbd06906595e4f3ef1846ed7406f9e3fa03cfa4d5060a,8203ff88388384a6f9ed28664e8e9484119ff340cb7dc0811a15194b3a507f0e,1.472709,11260.122400
734bb9a04a1d2e6917f75e46c093a6c95d114970e624b9975b98bad86c12f14b,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,0.288301,11260.980636
73fc37dfe254f2264ea7afce89c2891ffd6be4c35522814e9a85c3e8f08b01a3,04605a37a22e05096e009845434d33bfd1c42cd67f6d72601d351e470614bf5f,0.001934,11261.093324
734bb9a04a1d2e6917f75e46c093a6c95d114970e624b9975b98bad86c12f14b,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,0.266315,11261.807131
38e955c568456da8b521e69a981e9a6e39ce0cf4bd6bd5a1265562db9214ede3,ba0276a79be3428496d199f1dbafc70da253f3fdc034ac28332ce20e6d9add65,0.285574,11262.293730
85356bede0e6772d04f9c50be3df03e4a270978a91ff35793ffc24879133eab1,660323aa6f1012c8eca3c7d8153cb436320b48ed84f82bf3e816b494ad8dfde2,0.268495,11262.645207
4b75f2532af503341fd11268d543ad0119dd2e8950a022f2851b4a5d0c8a5e0a,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,0.209364,11262.856912
d205afe24d7e07d3be2d4c100365c84779d512d15d5701597d2347ba6e723411,08f7ff6d9380a3c0442130789c39c3006b6648ba613a3cc9f34de200ae2ee057,0.004442,11263.104586
f6d6d1dbac511cebb9022909ae005b5ba0ce8694ba130956dd8c7ed2a550571e,a30d7905672e6f4448e0da995cdc5dba5fa015d0038fbd4efb17fa59a4874bf1,0.234545,11263.388376
94409f2485ebd997a61cbd06906595e4f3ef1846ed7406f9e3fa03cfa4d5060a,8203ff88388384a6f9ed28664e8e9484119ff340cb7dc0811a15194b3a507f0e,1.667673,11263.730076
4b75f2532af503341fd11268d543ad0119dd2e8950a022f2851b4a5d0c8a5e0a,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,0.350389,11264.436190
94409f2485ebd997a61cbd06906595e4f3ef1846ed7406f9e3fa03cfa4d5060a,8203ff88388384a6f9ed28664e8e9484119ff340cb7dc0811a15194b3a507f0e,1.450405,11264.802759
164fca69de9e38d841cc57e3b22005e15ed5c751729411410322207f91982a0d,cc01b9cdcca156f91995d55430e8737a2ae6d300e47333d6fd7b5e6bdd5709ee,13.794505,11266.865386
94409f2485ebd997a61cbd06906595e4f3ef1846ed7406f9e3fa03cfa4d5060a,8203ff88388384a6f9ed28664e8e9484119ff340cb7dc0811a15194b3a507f0e,1.510313,11266.957890
786aab6a114579a1d20a7d3c43f67959f17fe480461c36818a8e52c4dccafd77,2b373145c4fa2c3447bb2a19be20d14120b76238b61c9eb9ac92f86821da3e6a,0.078903,11267.377226
94409f2485ebd997a61cbd06906595e4f3ef1846ed7406f9e3fa03cfa4d5060a,8203ff88388384a6f9ed28664e8e9484119ff340cb7dc0811a15194b3a507f0e,1.280987,11267.448913
734bb9a04a1d2e6917f75e46c093a6c95d114970e624b9975b98bad86c12f14b,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,0.311484,11267.633955
734bb9a04a1d2e6917f75e46c093a6c95d114970e624b9975b98bad86c12f14b,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,0.289012,11269.497713
734bb9a04a1d2e6917f75e46c093a6c95d114970e624b9975b98bad86c12f14b,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,0.379322,11269.529913
