timestamp,node,cpu_pct,cpu_pods,mem_pct,mem_pods,io_read_bytes_per_sec,io_write_bytes_per_sec,io_pods
1786083185.9392726,node-1,9.89,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,75492.14,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083186.172213,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29372416.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083186.5367513,node-2,77.07,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.63,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,52214.02,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083186.9431784,node-1,9.89,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,75492.14,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083187.1761425,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29372416.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083187.5426862,node-2,77.07,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.63,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,52214.02,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083187.9478323,node-1,9.89,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,75492.14,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083188.180948,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29372416.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083188.5481532,node-2,77.07,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.63,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,52214.02,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083188.95248,node-1,9.78,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,72181.99,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083189.1851661,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29372416.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083189.5539734,node-2,77.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,37361.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083189.9582162,node-1,9.78,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,72181.99,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083190.1891456,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29372416.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083190.566685,node-2,77.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,37361.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083190.9628992,node-1,9.78,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,72181.99,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083191.1931622,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29372416.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083191.57249,node-2,77.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,37361.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083191.9676595,node-1,9.78,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,72181.99,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083192.197154,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29372416.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083192.5777955,node-2,77.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,37361.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083192.9715235,node-1,9.78,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,72181.99,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083193.201168,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29372416.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083193.5835197,node-2,77.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,37361.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083193.9761562,node-1,9.78,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,72181.99,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083194.2051606,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29372416.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083194.595005,node-2,77.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,37361.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083194.9804718,node-1,9.78,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,72181.99,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083195.2091742,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29372416.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083195.6066852,node-2,77.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,37361.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083195.9850419,node-1,9.78,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,72181.99,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083196.2131543,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29372416.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083196.6146665,node-2,77.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,37361.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083196.9892402,node-1,9.78,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,72181.99,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083197.2171633,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29716480.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083197.620196,node-2,77.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,37361.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083197.9944906,node-1,9.78,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,72181.99,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083198.2224984,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29716480.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083198.6272547,node-2,77.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,37361.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083199.009241,node-1,10.18,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,5831.22,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083199.2271852,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29716480.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083199.6331742,node-2,77.56,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,36891.31,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083200.0132363,node-1,10.18,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,5831.22,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083200.231672,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29716480.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083200.6453419,node-2,77.56,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,36891.31,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083201.0173857,node-1,10.18,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,5831.22,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083201.2355528,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29716480.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083201.6506882,node-2,77.56,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,36891.31,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083202.0212424,node-1,10.18,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,5831.22,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083202.2400415,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29716480.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083202.6565104,node-2,77.56,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,36891.31,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083203.0257475,node-1,10.18,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,5831.22,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083203.2450066,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29716480.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083203.662646,node-2,77.56,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,36891.31,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083204.0292282,node-1,10.18,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,5831.22,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083204.2492552,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29716480.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083204.6683846,node-2,77.56,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,36891.31,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083205.033201,node-1,10.18,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,5831.22,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083205.2540495,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29716480.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083205.676194,node-2,77.56,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,36891.31,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083206.0379224,node-1,10.18,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,5831.22,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083206.2586882,node-0,0.38,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29716480.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083206.681774,node-2,77.56,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,36891.31,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083207.0415294,node-1,10.18,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,5831.22,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083207.2627711,node-0,0.36,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29716480.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083207.6866965,node-2,77.56,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,36891.31,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083208.045247,node-1,10.18,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18272256.0",0.0,5831.22,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083208.2672226,node-0,0.36,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29716480.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083208.6923072,node-2,77.56,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,36891.31,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083209.0499907,node-1,10.22,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,2090.22,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083209.2715983,node-0,0.36,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29716480.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083209.6976368,node-2,77.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,37838.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083210.0544877,node-1,10.22,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,2090.22,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083210.2759938,node-0,0.36,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29716480.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083210.7026489,node-2,77.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,37838.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083211.0589807,node-1,10.22,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,2090.22,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083211.280225,node-0,0.36,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29716480.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083211.7077107,node-2,77.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,37838.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083212.063644,node-1,10.22,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,2090.22,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083212.284868,node-0,0.36,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29716480.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083212.7131202,node-2,77.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,37838.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083213.0676756,node-1,10.22,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,2090.22,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083213.2891445,node-0,0.36,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29716480.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083213.7226567,node-2,77.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,37838.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083214.0728114,node-1,10.22,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,2090.22,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083214.2945757,node-0,0.36,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29716480.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083214.7282917,node-2,77.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,37838.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083215.077232,node-1,10.22,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,2090.22,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083215.299284,node-0,0.36,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29716480.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083215.73467,node-2,77.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,37838.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083216.0812418,node-1,10.22,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,2090.22,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083216.3035233,node-0,0.36,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29716480.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083216.7386796,node-2,77.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,37838.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083217.0861478,node-1,10.22,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,2090.22,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083217.3078349,node-0,0.44,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28934144.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083217.7450967,node-2,77.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,37838.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083218.0907404,node-1,10.22,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,2090.22,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083218.3121798,node-0,0.44,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28934144.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083218.750662,node-2,77.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12935168.0",0.0,37838.91,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083219.0951793,node-1,10.23,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,70253.97,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083219.3169987,node-0,0.44,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28934144.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083219.7553258,node-2,77.8,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,51286.03,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083220.099474,node-1,10.23,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,70253.97,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083220.3212168,node-0,0.44,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28934144.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
